Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.110,,2018-12-11 16:55:04,2018-12-11 16:55:06,2.082s,PASSED
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
switchToWindowTitle,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
switchToWindowTitle,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.005s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.003s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.000s,NOT_RUN
switchToWindowTitle,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:06,2018-12-11 16:55:06,0.000s,NOT_RUN
,,,,,,
Test Cases/MPDX-logout,Chrome 70.0.3538.110,,2018-12-11 16:55:08,2018-12-11 16:55:21,12.569s,PASSED
click,Chrome 70.0.3538.110,,2018-12-11 16:55:08,2018-12-11 16:55:08,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-11 16:55:08,2018-12-11 16:55:11,2.088s,PASSED
waitForElementVisible,Chrome 70.0.3538.110,,2018-12-11 16:55:11,2018-12-11 16:55:13,2.065s,PASSED
click,Chrome 70.0.3538.110,,2018-12-11 16:55:13,2018-12-11 16:55:16,3.041s,PASSED
waitForElementVisible,Chrome 70.0.3538.110,,2018-12-11 16:55:16,2018-12-11 16:55:18,2.059s,PASSED
closeBrowser,Chrome 70.0.3538.110,,2018-12-11 16:55:18,2018-12-11 16:55:19,1.165s,PASSED
